	shannon
SRS024580.574762	5.064621345194666
SRS021189.573357	3.9108392329580375
SRS020135.570296	4.486455481430821
SRS049406.571968	3.861051952089828
SRS021191.573875	3.4466570457305976
SRS021259.575349	1.5696762135267657
SRS021380.576086	4.116591942433207
SRS049738.571469	2.76207560582148
SRS020192.576545	4.138473505176246
SRS048228.571664	3.3051529056858486
SRS017715.571643	4.8186062623390855
SRS021818.574233	5.273287200158999
SRS057251.575701	5.852775880144881
SRS018102.573433	4.511622432282798
SRS062832.570543	4.102380211000914
SRS018991.572090	3.889513241052126
SRS011563.574400	4.046764131579619
SRS021986.573111	3.487019491212944
SRS051311.576526	3.4549573107680565
SRS058599.574612	3.3593052258615255
SRS023869.570764	3.5762819012801548
SRS013462.571371	4.797220337988357
SRS011409.570636	4.60185223219157
SRS022041.576011	4.9624545506198094
SRS024584.575640	4.058049334459564
SRS022049.575618	3.1506597375313237
SRS022053.570608	4.637130741043789
SRS022243.570466	2.9733270693702685
SRS022247.571988	4.622148166167626
SRS022751.574859	4.596760018233969
SRS022305.575586	3.8834603920868753
SRS045963.576168	5.000933292272511
SRS022496.574843	3.951216174111244
SRS018331.570553	3.04839743913891
SRS018270.571036	4.44602748030241
SRS052762.571648	4.481817356326696
SRS018384.574243	5.888146209736661
SRS014277.572718	3.3970258650788283
SRS023557.573831	4.886580323141416
SRS055772.576393	4.359015517351622
SRS011363.576083	4.109403057445053
SRS015176.573425	5.027516340692379
SRS014132.572559	2.6871401450276604
SRS055513.576272	4.864876470461919
SRS019900.573396	4.963878381247983
SRS023813.571312	4.831492302083397
SRS018443.573268	3.8435120448778526
SRS058459.572272	3.830305152621549
SRS048807.576028	4.609692301469351
SRS057146.571622	3.2985828898914265
SRS017780.571576	4.907417552051382
SRS050208.573822	5.438622068847744
SRS014349.570453	3.125053415583682
SRS050243.570455	3.6892217851378724
SRS011561.573026	4.128442306271557
SRS020196.570959	5.263830138774849
SRS011281.575408	4.0009310486139436
SRS016158.574576	4.288518329080018
SRS013195.574485	4.206243434522016
SRS018449.575950	4.596131345539849
SRS017717.574317	4.960016898519828
SRS055686.572395	5.609115964557055
SRS020488.572568	3.6662793840357235
SRS020829.573858	4.0652928550442295
SRS020600.576193	3.407977717033844
SRS021131.575798	5.098982626428525
SRS020492.573640	5.228310060583251
SRS020833.574002	5.4007239100785975
SRS020592.575581	5.795987404380841
SRS022434.572698	4.722632329138616
SRS048549.571997	5.033854526226536
SRS015627.573052	3.355730403958122
SRS051745.573182	5.811761116117084
SRS063197.572895	5.521521166452013
SRS053893.575111	5.5100306202328575
SRS055157.573167	3.8352838039607913
SRS064884.575545	5.11058926645189
SRS058695.574968	3.870033970959952
SRS021682.570914	4.640560885635219
SRS015623.575571	2.840225959669518
SRS021688.571919	4.713264510191117
SRS021871.571608	2.2627823188781764
SRS021686.575749	2.8197223026648546
SRS020777.574163	5.482406657561382
SRS021806.574506	3.3689223170495044
SRS021804.572984	3.9828827868024526
SRS021812.571905	5.105453588657643
SRS020769.573282	4.608375312744344
SRS024220.571978	4.462867631857218
SRS063252.572959	4.025476805036378
SRS017659.570271	4.11505138270782
SRS024228.574051	4.12581077416552
SRS013565.573312	4.7386086553581945
SRS053114.572676	5.076758176495293
SRS044803.572997	3.961939131954795
SRS047653.570340	2.83224508630828
SRS017896.571760	3.932748677585409
SRS016871.575119	4.7244889733628375
SRS018268.572422	3.952158613930284
SRS023504.570883	3.67107615661013
SRS011466.575547	5.14516602635222
SRS065492.576147	4.923582469763789
SRS063628.574358	5.757291781306981
SRS064024.574500	5.468067731883137
SRS020198.574365	4.4242269994243815
SRS023061.571732	4.429284666012807
SRS045413.576194	5.344559423346485
SRS011561.575154	4.08772701206251
SRS024529.573645	3.8776180323276086
SRS014869.574060	5.592518933553988
SRS054970.574717	4.884650474684207
SRS011421.570864	4.017658105020585
SRS048173.571461	4.784884089071257
SRS020194.570549	3.4254826464136787
SRS054232.576132	2.923797415904372
SRS015980.575310	4.466926935357003
SRS042093.570415	4.134625537386153
SRS016026.570442	3.036990039472836
SRS019777.570452	4.758936818530133
SRS051600.576440	3.471989074615543
SRS065666.573201	2.5027610837939656
SRS063456.570777	2.9784520309983047
SRS048957.572587	3.033081761619915
SRS065179.575811	3.3363710640582154
SRS056664.571686	3.701774189500163
SRS015291.572079	3.093656052886674
SRS014261.571661	5.795307862975845
SRS044808.575243	2.755225618877819
SRS056107.576010	3.9003393194343072
SRS050320.571944	2.1465695995849954
SRS018801.571328	5.1535863450148165
SRS015864.572922	3.5890551966203184
SRS049453.570822	4.484452439167669
SRS014261.573356	5.879178784897545
SRS064586.575401	3.375520854819177
SRS064897.572978	4.149334451914403
SRS022645.570562	2.708318247793178
SRS049157.576520	3.600403299533214
SRS023365.574376	3.09067086806954
SRS022814.574083	5.181724951331661
SRS016408.570718	6.18000425290404
SRS042607.575832	6.239684133986624
SRS045627.576406	4.358249761531591
SRS049911.575200	4.0984789844141485
SRS011600.572819	4.565500097256794
SRS062445.576137	3.3090220982365417
SRS045493.572124	4.6680864182632344
SRS020785.571325	2.1875118870602868
SRS062561.570734	5.851539055138352
SRS017365.573102	2.480321049341931
SRS013498.575101	5.61957875254805
SRS019681.574403	4.755860061543743
SRS013741.570703	3.4150271494620976
SRS047507.575422	3.360847164227095
SRS024598.576426	2.53595440374662
SRS023204.575179	2.8231794709921787
SRS065357.572338	4.695804532804219
SRS017792.574287	2.4752647955730884
SRS020020.572789	2.1094194039969083
SRS024236.574125	2.2169582719587146
SRS057060.576471	2.323217298450652
SRS022121.575928	3.271505419379383
SRS015909.573279	3.539647073263272
SRS023330.574715	3.779916802891404
SRS063239.573965	3.546692879836231
SRS023701.575104	2.2583631630842573
SRS024424.573140	3.348225336573711
SRS013468.574537	5.256166097638403
SRS013834.572009	5.044390537845074
SRS022436.572313	5.203579232983641
SRS015231.574902	4.848740334631633
SRS022436.575753	5.234065615120864
SRS047795.571780	4.599988452947251
SRS052469.575939	5.56427788212327
SRS053756.572699	5.014118559902482
SRS015968.574457	4.980896337992083
SRS013646.573719	6.337086624297425
SRS019783.574553	5.977027804302795
SRS053001.570424	4.737492060556346
SRS052157.572218	5.376685417472662
SRS043325.573169	6.202018381262456
SRS018509.572259	5.503531069154487
SRS016412.570898	5.224717872533769
SRS018503.571698	5.650099590883027
SRS047094.574420	5.958116755294051
SRS019765.570401	5.6820389245457745
SRS018511.575932	5.550543312971335
SRS015305.570973	2.9902368918505378
SRS017541.571596	5.526490289688377
SRS023184.572862	6.012554443175411
SRS053783.574215	5.379734356284444
SRS056105.575879	5.244404436048628
SRS011624.570298	5.311182157552459
SRS017833.570261	5.560637364133505
SRS014566.575521	3.424070382465744
SRS011454.573338	5.616065702988141
SRS024633.572915	5.808004872626861
SRS022878.574932	5.405152477100489
SRS023679.570267	5.764428081861302
SRS020370.570492	5.205025709700708
SRS020131.576469	4.109789003737345
SRS023693.571255	4.919966284673393
SRS023811.575339	4.795672763384256
SRS023683.570766	4.764704640829597
SRS043642.571428	5.253981171997663
SRS064402.572686	4.728895389012727
SRS023691.570949	5.279443106044935
SRS054824.570214	5.263640375115832
SRS015125.571221	5.6514154526445175
SRS016121.571166	4.773334861413724
SRS017541.573377	5.550131582715991
SRS013228.572778	5.100857123420914
SRS064327.570384	4.451522598254008
SRS018198.573211	6.1981597442404075
SRS019255.572662	5.2769895562448825
SRS018439.574489	4.70734882873745
SRS018084.571885	5.326014047350255
SRS056223.570908	5.25030359093251
SRS016068.572818	5.890986635203015
SRS050075.570720	5.445568325006164
SRS013246.571284	4.295580807124122
SRS063514.571240	5.0393554129800044
SRS019247.572766	5.272515969565844
SRS011634.574023	5.781858547224398
SRS016233.572882	5.633231441279836
SRS046542.576227	5.543659886727274
SRS046361.574111	5.292874388559754
SRS023184.571451	6.05740046743784
SRS016346.574768	5.054938190438146
SRS024645.575817	5.556095035176023
SRS018009.574801	4.8253917705258385
SRS062620.570985	4.685272720665492
SRS047918.575549	5.0617373852645775
SRS019789.570789	4.56270108245005
SRS019669.572521	4.547962413841369
SRS048195.574798	4.409035799014914
SRS020133.575833	4.261809891969973
SRS017898.571248	5.161306780794832
SRS023991.573219	5.662521059544687
SRS023196.571857	5.263014150255713
SRS014960.570560	5.556770952378857
SRS048599.575667	4.531122854551051
SRS018505.571766	5.551919871620165
SRS023188.575047	4.8229506808890585
SRS024408.576009	5.370132572850607
SRS023114.573068	5.3046248513744425
SRS015708.571368	5.036322094353318
SRS055789.576163	5.100008516765772
SRS062829.574419	5.890470517481786
SRS011567.570946	4.872485443898708
SRS023198.576345	5.0589422546511305
SRS016420.575163	5.711795648844642
SRS023128.575885	4.610202470446196
SRS022870.570343	5.153353473298222
SRS053477.576394	4.940012465596145
SRS024410.573453	5.257490306809733
SRS017072.570532	5.682003915369888
SRS017408.575122	5.536788345090339
SRS014863.570639	5.298736198278625
SRS044606.576342	5.786589854810342
SRS052501.575370	5.50378566585278
SRS020141.576153	4.502475214228716
SRS020427.572536	5.501668959913474
SRS044938.576540	5.798787538454881
SRS024590.570997	5.126440976441185
SRS015974.571467	5.403710024820563
SRS020016.570759	4.707405634410051
SRS056814.573627	5.676894693997313
SRS049882.573530	4.7064462887362986
SRS017408.572557	5.704577033976115
SRS020374.574665	4.595582044996568
SRS048043.570613	6.399673246794084
SRS047650.571720	5.235220574095358
SRS050206.575378	4.8498803640578165
SRS050258.571053	4.2929176495553465
SRS015182.573454	5.662502907120161
SRS050005.574440	5.608250360523384
SRS024173.570825	5.338620968457124
SRS042888.576135	5.201506046711793
SRS043683.570339	6.18734303248575
SRS050434.576099	4.532977462074665
SRS050694.574786	4.718499744949945
SRS048669.572041	5.186543116682585
SRS056576.574949	4.682238032795858
SRS054426.572803	5.2222711434271325
SRS053208.573504	5.1545164884268075
SRS045136.576350	5.79368289033354
SRS015241.572316	5.149966792375226
SRS046385.573959	5.43476563998471
SRS052084.571514	5.367872446062979
SRS062607.571555	5.656464467655091
SRS051206.570644	5.852991540040633
SRS021253.576343	3.8075091780904757
SRS021263.570496	4.261749034975484
SRS021261.576444	4.147165070509355
SRS015870.576459	5.000233899113055
SRS063831.570751	5.1570091017688
SRS015307.574680	4.831037563587048
SRS019759.576280	5.408844578468183
SRS016455.570417	5.65416843534548
SRS013551.574025	6.182841017294958
SRS017414.570334	4.44672398656617
SRS024036.576486	5.779941601777022
SRS017543.572427	4.950233637003625
SRS046134.572735	4.702418989952079
SRS016775.574193	5.5250253018099
SRS015031.573729	5.349465692262381
SRS055513.576480	4.876471427882601
SRS018501.572901	5.010375294187886
SRS015976.572329	5.496079468624629
SRS044879.573265	4.336181416517504
SRS022621.571004	5.369581663682888
SRS043077.572974	5.160546574526083
SRS018090.572010	4.852983119011112
SRS043758.572077	5.310272731179368
SRS050737.572710	6.1663008360072915
SRS063516.572498	4.770325639346255
SRS020362.571505	4.69800139537474
SRS016154.574552	5.182132969441071
SRS013557.574445	5.746624533578436
SRS013502.574778	5.054356865915165
SRS024173.575255	5.3996264774895595
SRS023196.571768	5.244559751979249
SRS022179.571494	5.970438737680493
SRS022181.576612	5.933376153611722
SRS023997.575274	4.497183041242741
SRS017467.573489	4.9954308384124015
SRS053617.572128	5.4304263229013925
SRS022171.575220	5.497975721219862
SRS044893.570578	5.218756054367953
SRS019574.575474	5.657774021528321
SRS018204.570329	5.414741954683875
SRS024647.570794	5.010891711267311
SRS019257.574990	5.434325569736297
SRS056362.573439	5.65770034798213
SRS057795.571402	5.6028629462333885
SRS022233.574488	5.688464103715759
SRS015631.572511	5.167944675996105
SRS019904.575058	5.474584086734573
SRS015772.572031	5.794483820914641
SRS017359.575959	5.587215432599091
SRS020255.575919	4.3135334825106035
SRS022237.575094	5.078817805139154
SRS018321.576000	5.650592531112276
SRS064296.574033	5.714250211350533
SRS015716.571066	5.554509159771483
SRS055605.573323	6.11378606999037
SRS049119.574254	5.751306680975947
SRS020184.572015	5.757854386580892
SRS018212.575195	5.144429996920697
SRS057362.571006	5.532176181572167
SRS018327.573045	5.393991910329132
SRS024410.574076	5.175886602060802
SRS015629.570245	5.234216050995375
SRS017713.573132	4.806351991334817
SRS017835.573079	6.062440408030811
SRS064811.570944	6.014758219009793
SRS013555.570652	5.537267162174938
SRS065544.576567	4.508764370153116
SRS017900.571439	5.11008943415286
SRS019902.572287	5.126722310677877
SRS016127.572157	5.126836766099591
SRS057595.575730	4.938496447176281
SRS011357.574704	5.783002236872836
SRS015876.575225	5.019055988931484
SRS017406.576443	5.209892400646751
SRS043721.576120	5.427799217590535
SRS022936.572068	5.205835664201759
SRS017890.571149	5.232891850722167
SRS044548.575505	5.756126934959646
SRS011623.572345	6.01945002459368
SRS063125.576384	4.529173910364305
SRS023067.571787	4.342788177068909
SRS016164.570371	4.757680227799722
SRS050936.572700	5.095670922763336
SRS024052.576620	4.6113038230017205
SRS017402.574558	6.1803159716442035
SRS018019.570234	5.260466230887965
SRS018515.573181	6.051757253778517
SRS016343.572924	5.268103118700932
SRS013565.574972	5.350159526989305
SRS018497.576340	5.821388416763466
SRS049973.576179	5.016752295287666
SRS023746.573294	4.987348438292446
SRS019896.570541	5.157755114061312
SRS015464.571292	4.986596501028681
SRS024163.574583	5.039699536242137
SRS055828.571595	5.107893972319771
SRS017084.574405	4.904182025475256
SRS065341.571267	3.804054663289282
SRS016285.575603	5.845724377745019
SRS016117.574667	4.842104816905322
SRS048998.570823	5.4712631099958005
SRS014568.575260	5.866417850347456
SRS016775.573749	5.543039326681217
SRS051879.574893	5.525626166855995
SRS058824.571017	4.741592903678262
SRS011624.572147	5.209045025800183
SRS016355.572533	5.263977974421068
SRS023803.571442	4.319039885542247
SRS042595.574594	4.956444276612346
SRS024050.570243	5.211141147225905
SRS018017.571189	5.518207797604659
SRS050737.575039	6.2895387823423325
SRS013699.572981	5.834021755946644
SRS047957.570835	5.067692536069189
SRS045980.574936	5.8104929772495675
SRS042569.575089	5.007943397523686
SRS015293.573785	5.339379540145131
SRS017843.574692	6.0326189283964045
SRS024040.572784	4.6438521982337155
SRS063301.574019	4.986735261472781
SRS042427.572607	4.588894787862312
SRS048973.572994	4.545824851313992
SRS018392.574182	5.380867810404863
SRS015704.572381	5.5065712258149295
SRS016416.570515	5.813098507825611
SRS016279.572567	6.1188732927274
SRS018011.572132	5.124070532176802
SRS017416.576429	6.00049637551633
SRS046022.575542	5.123613503404238
SRS017723.573270	5.193223791910758
SRS050410.572653	5.364115976811076
SRS064317.573450	5.582353279943118
SRS019249.570891	5.7262960637463465
SRS017357.575507	5.85395343156771
SRS019767.572558	6.125769113783245
SRS018098.572885	4.357695793380473
SRS050421.574424	4.399731949398589
SRS018092.576232	4.421421709069569
SRS020606.575044	5.195105711006281
SRS018335.574624	5.653980177118143
SRS023442.574450	5.288504745297698
SRS020596.574323	5.076913415352327
SRS048074.570529	5.204187474072799
SRS020598.570522	4.309241309056367
SRS020604.575203	5.023628199014394
SRS016467.575665	5.289181930401399
SRS053026.573880	5.9463387994333665
SRS013240.571927	4.45063486668719
SRS022629.571602	5.888284319291979
SRS016271.576598	4.4288205585157785
SRS017023.575878	5.748029632332113
SRS013563.573813	4.881478723331863
SRS015178.574807	5.052829410599511
SRS062954.574219	5.576087848428462
SRS017080.574607	5.433833754429087
SRS052973.570863	5.2321602913815
SRS055808.573040	5.571651486512088
SRS016277.575594	5.843868941462025
SRS017898.575289	5.066060441472954
SRS019253.573891	4.868698788857954
SRS055144.571028	5.058172278651945
SRS020255.574514	4.329168970684565
SRS017224.571962	5.71625065456845
SRS021621.571846	5.5162770758605095
SRS017209.573818	5.083619098440744
SRS051154.573591	6.003575636589203
SRS019761.574214	5.5973208456990875
SRS063756.576143	5.126121736342455
SRS020364.570850	4.794798333149708
SRS064128.572833	5.967910474898295
SRS020127.574259	5.1032361736587
SRS013819.575758	5.0634035577382726
SRS021690.571459	5.51267254364748
SRS043336.575627	5.472356751544953
SRS013460.571482	4.871884373415234
SRS011407.574565	5.418503384191788
SRS023983.570548	4.90016442491002
SRS021802.575672	4.644933459759185
SRS021861.570435	5.626253718507012
SRS021798.576190	6.138349715507038
SRS051250.573847	4.944732119595543
SRS057656.576185	5.694242889631971
SRS013234.574132	4.280664133978712
SRS057634.575882	5.457665025704199
SRS018096.574761	5.41762800591467
SRS016225.576071	4.8046855097898336
SRS045891.570220	5.80459740983277
SRS023188.575359	4.816113445467113
SRS016765.571498	5.620823637006869
SRS016125.573616	5.34365100949796
SRS017086.570817	5.0256442816891855
SRS014564.570497	4.100454589718375
SRS017406.573641	5.2632417002019745
SRS062681.576290	4.673104437062097
SRS045145.571497	5.568482823512632
SRS018005.574573	5.493662140202984
SRS051852.572646	4.91885802868183
SRS019894.576304	4.804109634448095
SRS020241.572537	5.506184767946746
SRS052621.572851	4.598115384180133
SRS016470.575465	5.608777289951663
SRS017121.573466	5.409153790251292
SRS015299.573406	4.2218021459565085
SRS019576.570273	5.725402635019483
SRS043149.571232	3.409512088046285
SRS019759.573688	5.327791959948886
SRS017345.572217	5.203047370462331
SRS050846.575926	5.627891212763896
SRS043565.574363	4.843561596215645
SRS042533.574284	5.795759539615166
SRS016269.574333	5.349065809433579
SRS024408.575588	5.239609823551369
SRS019566.574278	5.745540137230608
SRS014560.574910	5.29602428168246
SRS017841.573975	5.996958388772463
SRS065127.571534	5.257955452391252
SRS011496.571437	5.783360586250595
SRS046488.571915	5.6591304313891255
SRS065329.572988	5.483444805170061
SRS011565.574404	5.291493771744444
SRS052982.571415	6.271808491338651
SRS065101.574339	5.256006944205172
SRS018210.570399	5.214857624259342
SRS015395.571275	3.9134171110806593
SRS016060.573600	5.076757526957005
SRS018333.573380	6.007232550681525
SRS062741.575584	5.457186384305091
SRS016182.575467	4.384343727074887
SRS054431.573274	2.836259141369153
SRS011477.574168	5.020413145982711
SRS019239.573778	4.312768703311032
SRS011285.576261	5.431865099716316
SRS014752.572085	4.548629664870046
SRS011477.576126	5.115420313793904
SRS016166.571670	4.744956384912986
SRS024641.573542	5.572791419007063
SRS014651.575961	5.280514523884785
SRS053052.575673	4.109349009418733
SRS046977.574738	1.8019814841015849
SRS044781.571887	3.3575094273397212
SRS016529.574547	4.230879076018749
SRS063367.571464	4.847167036666812
SRS022576.573768	2.472857142013751
SRS014877.573917	2.0334017716398196
SRS011675.573483	2.761333484851954
SRS011458.576054	5.085776503769024
SRS013837.576040	5.738955640694204
SRS048515.572362	4.607634604256293
SRS024177.572908	5.6128586303491
SRS016263.570834	5.311553669415369
SRS011492.570315	5.2427307433876775
SRS023944.572421	3.533485809183477
SRS018220.571345	2.898994807998727
SRS022187.576136	2.3928140847805
SRS021394.572021	3.5749247811838205
SRS022063.574792	3.4329989371719325
SRS043077.574694	5.3775043920545915
SRS024468.575380	5.40410630308889
SRS043728.573405	3.429620305821803
SRS055295.573874	5.929608742920433
SRS046495.573310	5.549170886962953
SRS051359.572968	4.703949359723923
SRS049386.573935	3.3647733836328153
SRS018795.576557	4.372515684046301
SRS020649.571513	6.47523562491787
SRS020665.570268	5.885760743376489
SRS017367.575244	2.773186155226776
SRS019667.575691	4.917424307428203
SRS011427.571282	5.132040751613709
SRS064960.573629	4.1871529032932004
SRS065086.574397	4.776423014625204
SRS011161.575030	5.498905031791585
SRS064478.571293	5.381807387123889
SRS063087.571805	5.050230554851756
SRS044355.574207	5.435315150336553
SRS053222.571892	4.638696711377289
SRS023401.573849	2.985381700281342
SRS022506.575374	5.053820365490347
SRS011565.574053	5.2910483163649875
SRS046524.575675	4.545597877428508
SRS022763.576249	2.811081872020708
SRS023553.573682	5.603926769249163
SRS053664.572545	5.013056570829396
SRS016022.574555	2.9306333884410676
SRS016119.575336	5.221845456676658
SRS016109.570561	1.074323728754845
SRS044813.576197	4.837529449336545
SRS047699.570359	4.030988987435684
SRS018190.571470	3.253857325728123
SRS048083.570337	4.892759117357101
SRS065076.571556	3.2926363776111702
SRS011518.571823	6.555149084760344
SRS023569.576116	5.108608010998614
SRS022047.575066	4.709778128193249
SRS022245.572046	5.312889614904367
SRS016156.575473	3.876143465160318
SRS047260.574010	4.11135795955868
SRS023563.574036	3.1872519519339884
SRS062597.572661	4.845982991051166
SRS013652.575167	5.761140063447274
SRS022810.573727	4.9503753225514915
SRS023120.573195	4.15480740129319
SRS063770.570704	4.517937348423117
SRS051827.574049	4.237688573714979
SRS044032.572786	4.9119650635841925
SRS052377.572628	4.943580948070769
SRS021183.571090	5.407985765193117
SRS020720.571070	5.648761577395455
SRS020710.574195	5.015766750153349
SRS021195.574344	4.535242839568255
SRS015303.570218	4.281675091943193
SRS020541.571177	5.0841688094994195
SRS022177.571519	4.171274170207507
SRS044842.576555	4.428673479660715
SRS017947.574659	4.417107414889992
SRS056999.575937	4.90902239142763
SRS057613.574126	4.753060502312607
SRS055927.575484	4.595291818946552
SRS056421.575821	5.875941383338472
SRS054043.574853	4.121167348979627
SRS042884.571500	5.23171912212839
SRS056509.575913	6.294834587461408
SRS050292.575126	5.330751794018421
SRS024230.572555	4.490311162688511
SRS020655.570660	6.185356663206926
SRS020657.573193	5.732267026967758
SRS020663.571201	5.716173244316942
SRS024216.570728	6.104953308364907
SRS011635.575138	5.726369061669854
SRS044266.573043	5.370598664660949
SRS062943.572553	4.084621485187346
SRS064637.571052	5.393039268662233
SRS063665.572436	4.3539073703099715
SRS065132.571262	4.207239145385541
SRS053569.571447	5.370448911724172
SRS062994.576335	5.735166534117273
SRS018339.573081	5.747930886660135
SRS018449.574980	4.937699095495199
SRS015362.572763	5.484630383290723
SRS017665.576427	5.850491042408681
SRS047280.576378	5.720597182712509
SRS047554.574942	5.601418409702238
SRS018023.570445	5.095612366481639
SRS017090.573422	5.5247034679950575
SRS052640.574248	5.143975983824454
SRS015311.574775	5.45312910833955
SRS014917.570598	5.728830606519611
SRS047341.572154	5.855594758791585
SRS016608.575706	5.856019343163562
SRS044683.572954	6.006963631920174
SRS014434.572002	4.7052713549696135
SRS048749.575972	5.398602686562353
SRS045209.575975	5.72559934398316
SRS043044.574965	3.9214077758696493
SRS015524.576068	6.08748987539562
SRS011494.576024	5.611434540488646
SRS016610.573712	5.881322249522914
SRS021816.573480	5.394292926558412
SRS017665.574059	5.981976205643391
SRS062726.572401	5.527268613807274
SRS015681.574258	4.730618180227563
SRS057612.572747	4.913037147418329
SRS053278.575420	5.372767955415114
SRS046938.570768	5.5915534529293796
SRS055687.572629	5.1061512887751395
SRS023697.572219	5.1344000981889035
SRS013778.576468	5.222446777947611
SRS023373.573428	5.886639532151112
SRS023254.573559	3.658272568887029
SRS023387.571042	5.19654290456186
SRS017727.572667	6.106899881719947
SRS047584.575253	5.7277350849522355
SRS023496.574197	6.165274792306329
SRS046889.574347	5.293353373400495
SRS011417.570780	5.959808040980996
SRS064707.573364	5.544378041672717
SRS052010.576470	4.315060313759714
SRS016874.572702	4.57808427283875
SRS022570.572451	5.314386879506996
SRS014426.574632	4.977855099799736
SRS011421.571162	4.032668362263656
SRS049958.571096	4.956897519551407
SRS054072.571064	5.013812547236953
SRS011547.571079	5.8715991527166285
SRS019771.573073	6.214445146409099
SRS044192.575470	4.962834677153131
SRS018100.575134	4.958756116859326
SRS021978.571990	6.056660012453297
SRS021978.573824	5.737430709762231
SRS062583.571301	4.501922901333428
SRS047760.574947	5.83280824389793
SRS046376.571499	5.124360707269971
SRS021451.574393	5.327726559956133
SRS011173.573031	5.654939205814227
SRS021388.574688	5.443973034073449
SRS021201.573174	5.213585795312781
SRS052440.572830	5.674733732518798
SRS011175.571936	5.596743695035762
SRS064413.570390	5.416360496045986
SRS015683.574418	5.737701079915578
SRS045858.574429	5.3291794617443715
SRS013516.574586	5.726185852499623
SRS023071.571687	4.918194895477437
SRS024228.572673	4.069786865360566
SRS055687.571803	4.902134872112551
SRS011627.572133	4.806592290587395
SRS011635.572759	5.749803124179286
SRS022251.576574	5.25137198742085
SRS022249.573803	5.027884941356951
SRS022317.570845	5.5732418264440975
SRS020895.570284	5.718730849479729
SRS016859.574658	4.863093294719978
SRS044526.572252	5.503743709501596
SRS024234.576017	5.494291700686669
SRS057272.570643	5.54285880989718
SRS024698.575407	3.33606953926047
SRS013569.574941	6.412685099569266
SRS018599.574824	5.12448113572864
SRS024220.573101	4.505057003073318
SRS023817.571571	5.4825778732715635
SRS058627.574117	4.843122975077273
SRS015762.574848	5.698267412205469
SRS056460.571883	5.282159537156709
SRS021091.574770	5.602999777787248
SRS021089.574085	4.925874690504352
SRS023514.574130	5.559552661505287
SRS018145.574360	4.6142148949601305
SRS018100.575514	4.75956189795454
SRS020767.575668	4.712743957066645
SRS011367.574150	5.411713290228414
SRS020997.571044	3.369097547100398
SRS011547.572005	5.855402809621397
SRS019890.574578	5.653925982024554
SRS053355.571456	6.701715009991711
SRS021934.573095	4.937755285545144
SRS047816.576585	5.542929862486515
SRS046408.572239	5.574062901290622
SRS017784.571193	5.597674279732931
SRS048140.575412	6.031560698358461
SRS016862.573130	5.43094421960147
SRS014875.570612	5.391385332524413
SRS011504.573495	6.483638949054079
SRS013786.575970	5.332091724794324
SRS051203.573395	4.6496410744134575
SRS051870.571481	4.520588985481901
SRS024690.576494	5.250154311151384
SRS057461.575871	5.1760440596935515
SRS044175.576366	4.40692730888386
SRS063400.574765	4.361790434676726
SRS045215.572920	5.660731054079564
SRS022755.573996	4.443535333363606
SRS042643.570444	4.315564911080208
SRS062517.574209	5.029044967720031
SRS017304.574533	5.227056148679272
SRS062978.574710	4.282254748819288
SRS023502.570681	5.230359318355926
SRS015635.572741	5.37106962815798
SRS019105.574933	6.036491770868572
SRS055342.573194	5.3813340517949175
SRS022816.572894	3.821484478656819
SRS011167.571043	4.537677393552324
SRS023126.570710	5.055124558193131
SRS016769.573162	4.391394919593329
SRS021384.573906	5.371636861076497
SRS024277.575502	4.931969748383186
SRS015970.571242	4.430415361221296
SRS063965.575229	5.7728115308679415
SRS013470.570398	5.142433897051269
SRS020877.574780	5.414214880440842
SRS022876.570344	4.037053404435567
SRS023324.575222	5.505883568100352
SRS023322.572158	5.718236700437286
SRS022806.575236	5.821872519226088
SRS022818.572496	5.17278520035018
SRS023310.575850	5.78968272179446
SRS022820.570658	5.7392334266433185
SRS045359.574000	5.184286422347601
SRS065656.575242	5.29152917241212
SRS011627.572976	4.780376288913482
SRS044264.571552	5.256647237360302
SRS021613.570300	4.955899858297394
SRS022362.572106	5.283505162594532
SRS020302.570373	5.160093560399015
SRS011594.571637	4.119727652701239
SRS049174.571288	4.518248230880785
SRS057638.570629	4.571793124529667
SRS065451.571431	4.819948915055528
SRS064462.572000	5.145972052559551
SRS065051.575065	2.9925960153236644
SRS013456.574881	5.680609699220139
SRS052419.572956	6.207486916264997
SRS047701.576590	5.93973762555397
SRS053564.576575	5.940118553834886
SRS047139.575953	4.881645638926197
SRS017786.572438	5.709943177285392
SRS015354.571119	5.304803107691248
SRS020310.571897	5.826603185063731
SRS020306.576381	5.373890020551411
SRS018329.573227	4.739869406014344
SRS053074.571800	5.834966890574236
SRS052830.574821	4.0512543186592564
SRS022241.570450	2.9214861666281378
SRS022311.571382	5.2255069597647354
SRS022313.574415	5.104259200886741
SRS020304.576299	5.706092127342583
SRS062500.574726	5.745999874240325
SRS024476.571249	5.76436264458262
SRS044038.572290	4.7488823204492165
SRS045517.572716	5.618657048293989
SRS048439.571062	5.1148711813595815
SRS057759.574185	4.56790406744335
SRS011588.576568	6.232411100692081
SRS051551.576269	5.3233401534048435
SRS049229.574524	5.931426774393035
SRS016221.571618	5.904852611778881
SRS020661.571918	5.047478737870616
SRS011589.575334	5.5973156305031075
SRS020653.572358	4.9697653731698646
SRS049389.575958	5.16286414618071
SRS045007.573492	4.768596254304458
SRS020775.573566	5.273495046455847
SRS013189.570565	4.900570984710074
SRS019111.571026	5.639167777192317
